marker,CHROM,POS,log10p,trait,BF,aboveBF,strain,value,allele,var.exp,startPOS,peakPOS,endPOS,peak_id,interval_size,h2,EIGEN_CUTOFF,EIGEN_SIG
I_258406,I,258406,0.323212709607083,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_275446,I,275446,0.108846404832521,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_276422,I,276422,0.107927608302027,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_298981,I,298981,0.282853234400649,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_300501,I,300501,0.372606357167556,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_300697,I,300697,0.323212709607083,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_302045,I,302045,0.00992789775813808,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_314248,I,314248,2.01285459767828,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_321873,I,321873,0.149013746191118,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_367428,I,367428,0.18602469059049,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_370339,I,370339,0.340985286863654,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_379448,I,379448,0.271719737141275,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_389034,I,389034,0.292820505173984,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_389850,I,389850,0.0442606105163623,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_390711,I,390711,0.372606357167556,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_390716,I,390716,1.210424966406,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_407242,I,407242,0.3471134387584,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_422765,I,422765,0.482106053466263,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_427621,I,427621,0.456309337033512,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_428363,I,428363,2.01285459767828,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_432210,I,432210,0.422854153402151,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_441415,I,441415,0.372606357167556,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_452643,I,452643,0.07901030513902,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_462547,I,462547,0.00954530589747181,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_466067,I,466067,0.340985286863654,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_470862,I,470862,0.459317417494109,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_476760,I,476760,0.0663373775661625,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_488028,I,488028,0.129606093478211,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_490260,I,490260,0.177904949625783,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_491763,I,491763,0.309663058175233,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_492920,I,492920,0.440435792999463,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_495881,I,495881,2.01285459767828,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_500958,I,500958,0.0683937426899037,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_502109,I,502109,0.207399131704893,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_511635,I,511635,0.312477835407853,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_520966,I,520966,0.178361684480538,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_528981,I,528981,0.668078366840636,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_530978,I,530978,0.443131167238186,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_538473,I,538473,0.796534973604524,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_540274,I,540274,0.534233685614783,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_561035,I,561035,0.312477835407853,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_562960,I,562960,0.340985286863654,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_565394,I,565394,1.65875695297755,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_575190,I,575190,0.109457959340195,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_592051,I,592051,0.0533116341873162,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_592825,I,592825,0.422854153402151,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_597623,I,597623,0.104130239545971,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_603304,I,603304,0.586375947974994,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_630403,I,630403,0.748577943642349,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_630429,I,630429,0.592732904257228,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_633476,I,633476,0.328226163160594,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_637363,I,637363,0.299743219841083,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_638022,I,638022,0.242641037107429,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_644209,I,644209,0.312477835407853,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_645306,I,645306,0.1742760340768,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_660179,I,660179,0.124269566207872,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_660382,I,660382,0.327025416944022,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_674446,I,674446,0.251957485282121,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_680382,I,680382,0.312477835407853,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_691145,I,691145,0.576067858379253,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_691447,I,691447,0.414666571312425,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_694829,I,694829,0.0972863669962663,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_695386,I,695386,0.481016651356767,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_695452,I,695452,0.170474238745444,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_703316,I,703316,0.0479971126548082,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_705454,I,705454,0.42471318184936,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_715457,I,715457,0.909061628162968,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_727377,I,727377,0.0351344223403156,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_730439,I,730439,0.0326955029541382,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_736943,I,736943,0.351105378094339,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_740461,I,740461,0.367418355350758,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_754297,I,754297,0.0143736036383976,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_758742,I,758742,1.86557681943354,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_761505,I,761505,0.243284370963506,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_783283,I,783283,0.332176857903988,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_785894,I,785894,0.963298648709836,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_790898,I,790898,0.374681988064591,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_794211,I,794211,0.470024079570946,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_805361,I,805361,0.812939592689273,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_807504,I,807504,0.158092960182706,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_810217,I,810217,0.408124498168772,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_811002,I,811002,1.86557681943354,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_814139,I,814139,0.902721718009831,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_816631,I,816631,0.0848689443738559,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_824619,I,824619,0.211625107617735,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_831728,I,831728,0.217574544435095,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_833289,I,833289,0.454699255678177,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_835064,I,835064,0.301940623564169,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_835423,I,835423,0.161092315165969,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_837659,I,837659,0.0230965672391903,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_839222,I,839222,0.0113111068520633,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_846665,I,846665,0.436563644246152,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_847638,I,847638,0.43511499841796,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_850499,I,850499,0.797741432505068,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_851039,I,851039,1.21202898376716,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_868535,I,868535,0.298662369131495,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_873273,I,873273,0.568679698382544,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_874617,I,874617,0.884982342001466,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_875746,I,875746,0.0989238951734234,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_876547,I,876547,0.996423566918142,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_877962,I,877962,0.737230666490403,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_881269,I,881269,0.706045336709506,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_882088,I,882088,0.36258819682758,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_884389,I,884389,0.340985286863654,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_888488,I,888488,0.51229268464567,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_913928,I,913928,0.0111866384562761,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_922115,I,922115,0.79810757395206,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_935842,I,935842,0.230155969905156,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_951158,I,951158,0.276803731570509,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_951190,I,951190,0.538949533112842,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_952797,I,952797,0.232352115644335,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_973119,I,973119,0.714965300221073,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_975649,I,975649,0.467585752251798,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_978053,I,978053,0.525278425257498,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_982832,I,982832,0.103988946583293,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_986279,I,986279,0.114161755196494,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_992266,I,992266,0.174825001795717,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_992525,I,992525,0.0600119210349766,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_993801,I,993801,0.167677062409485,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_997360,I,997360,0.408124498168772,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_1003648,I,1003648,0.0692365767837428,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_1010086,I,1010086,0.114591264356903,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_1015443,I,1015443,0.765706816128137,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_1031227,I,1031227,0.891921698181419,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_1038311,I,1038311,1.00329953985092,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_1038911,I,1038911,0.0280980106539445,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_1051761,I,1051761,0.412178991458475,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_1059258,I,1059258,0.04289086384936,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_1059600,I,1059600,0.944026461406094,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_1062436,I,1062436,1.09355865557464,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_1062730,I,1062730,0.399452685765698,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_1064448,I,1064448,0.36751409809425,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_1068430,I,1068430,0.229646173884872,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
I_1068572,I,1068572,0.462725219681355,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
